cust_id,HHIncBand,AgeBrkt,Gdr,HomeOwn,FavSport
107215,0-35k,55-64,M,Owns,esports
114403,75-150k,55-64,F,,Basketball
107752,MedHigh,25_34,O,own,Football
105720,MedHigh,25_34,F,own,MMA
102226,MedHigh,35-44,F,own,Basketball
106480,MedHigh,35-44,F,,Basketball
105723,150kplus,65+,M,tenant,MMA
118644,35-75k,55-64,M,rent,Football
108426,75-150k,65+,M,,tennis
111005,0-35k,18-24,F,,Football
949137,Under35,18 to 24,M,Owns,
117305,75to150,25_34,M,tenant,MMA
110100,Low,70,M,Owns,
100980,Low,18-24,M,,Football
115221,75-150k,35-44,M,tenant,motorsport
114548,MedHigh,65+,M,Owns,Soccer
101733,75-150k,18 to 24,M,Owns,Baseball
113621,75-150k,18-24,F,,Baseball
114587,0-35k,18-24,F,rent,golf
104348,HighIncome,25-34,M,tenant,tennis
119894,Under35,70,M,owner,Football
103973,Under35,70,M,,Hockey
113426,Under35,25_34,F,owner,Football
105580,75-150k,65+,F,Owns,esports
110586,75-150k,35-44,F,Owns,
113504,75to150,25-34,M,own,esports
111378,150kplus,45-54,F,tenant,esports
106604,35_75,45-54,F,,golf
106702,35_75,25_34,M,owner,tennis
115282,75-150k,18-24,F,own,Basketball
112830,Low,18 to 24,F,,golf
117736,75to150,55-64,M,Owns,motorsport
109864,Low,18-24,M,rent,Basketball
113011,35-75k,35-44,F,,
100946,150kplus,45-54,F,owner,tennis
107168,75to150,45-54,F,rent,esports
115976,35_75,35-44,M,tenant,Hockey
112593,150k+,45-54,M,owner,
115113,75-150k,18 to 24,M,owner,Football
100150,75to150,25_34,M,tenant,MMA
103558,150k+,25_34,F,,Baseball
110819,35-75k,70,M,,MMA
116410,0-35k,18-24,F,own,motorsport
118591,75to150,55-64,M,own,Hockey
113231,MedHigh,25-34,F,rent,
115726,150kplus,35-44,F,,esports
114105,Under35,65+,F,,MMA
102631,75-150k,25-34,M,tenant,Basketball
114530,HighIncome,35-44,M,Owns,Soccer
108664,150k+,55-64,F,Owns,
112657,75-150k,45-54,F,Owns,Baseball
109494,75to150,45-54,F,,Baseball
101814,35_75,65+,F,,motorsport
107593,HighIncome,65+,F,own,
117920,Under35,35-44,F,owner,tennis
113942,35-75k,55-64,F,owner,Basketball
107534,75-150k,55-64,F,,Hockey
100991,35_75,25-34,M,tenant,tennis
105322,Under35,18-24,M,Owns,Basketball
111104,0-35k,70,M,rent,Hockey
108072,150k+,18 to 24,F,owner,Hockey
108737,35-75k,70,F,owner,Soccer
102100,MedHigh,65+,M,Owns,MMA
108528,Low,65+,F,tenant,golf
110701,75to150,35-44,M,rent,Hockey
103837,75to150,18 to 24,M,,Football
100525,75to150,25-34,M,Owns,MMA
105645,0-35k,35-44,M,rent,Hockey
114788,MedHigh,65+,M,,
103906,150k+,45-54,M,,Football
111573,35_75,25-34,M,,Hockey
104734,Low,65+,M,,Football
109331,150k+,25_34,M,own,golf
107234,75-150k,18-24,F,rent,Soccer
114441,75-150k,45-54,M,rent,Soccer
118643,35_75,45-54,F,,golf
107624,35-75k,55-64,M,,Football
103135,35_75,25-34,F,tenant,golf
105628,MedHigh,65+,F,tenant,tennis
112571,75to150,18-24,F,,Soccer
981757,150kplus,55-64,F,own,Football
114754,Low,70,M,Owns,Hockey
114826,75-150k,25_34,F,,esports
105940,150k+,25_34,F,tenant,Soccer
119039,35-75k,35-44,M,,Football
116675,35-75k,18-24,F,rent,Baseball
119981,75-150k,25-34,F,tenant,MMA
105402,0-35k,65+,M,owner,esports
118780,0-35k,70,,Owns,golf
116542,HighIncome,35-44,F,own,Hockey
109034,150kplus,65+,F,rent,Baseball
106546,150k+,18 to 24,M,tenant,Basketball
110528,35-75k,65+,F,,esports
117220,150kplus,18 to 24,F,tenant,motorsport
118958,75to150,65+,F,tenant,Basketball
106810,150k+,18 to 24,F,rent,Hockey
116928,HighIncome,45-54,F,,Soccer
100812,0-35k,65+,M,owner,tennis
119947,35-75k,70,F,,Baseball
100007,35-75k,35-44,M,,Hockey
108511,75-150k,25-34,F,own,Baseball
118498,150k+,18-24,M,,Basketball
116658,150k+,55-64,F,owner,esports
112319,Low,18 to 24,M,Owns,tennis
110858,0-35k,45-54,F,own,golf
118655,150k+,35-44,M,tenant,
101083,75-150k,65+,M,,motorsport
106001,MedHigh,18-24,F,rent,motorsport
114827,150k+,55-64,F,,Football
108961,150kplus,70,M,rent,esports
108163,Low,18 to 24,M,rent,Football
103620,0-35k,55-64,M,owner,motorsport
109697,Under35,55-64,F,own,Hockey
100428,75-150k,45-54,M,tenant,Soccer
112482,35-75k,45-54,F,own,
117982,HighIncome,65+,M,own,Basketball
117260,35-75k,18-24,M,owner,
107658,0-35k,65+,M,rent,MMA
102301,0-35k,25_34,M,owner,esports
101153,MedHigh,45-54,F,owner,MMA
117228,35-75k,35-44,M,rent,Basketball
100130,HighIncome,18 to 24,F,rent,tennis
107536,150kplus,55-64,F,Owns,Football
102252,Under35,25-34,M,Owns,Baseball
114710,Low,45-54,M,,Soccer
100771,150kplus,70,M,,esports
111638,0-35k,55-64,M,rent,Football
100799,35-75k,35-44,F,Owns,Hockey
119718,35_75,70,F,,golf
111091,35-75k,45-54,F,own,golf
918193,HighIncome,70,F,,golf
115293,75-150k,18-24,F,tenant,Hockey
100226,0-35k,35-44,M,owner,golf
116044,35_75,35-44,,owner,tennis
103233,Under35,25-34,F,Owns,golf
104231,75-150k,65+,M,rent,golf
119341,150k+,65+,F,,Baseball
107662,150k+,18 to 24,F,Owns,esports
108055,Under35,45-54,F,,Soccer
105663,0-35k,18-24,F,Owns,golf
110277,HighIncome,25_34,F,,esports
105102,150k+,18-24,F,,Football
102276,75to150,25-34,F,Owns,golf
114547,MedHigh,65+,M,tenant,tennis
105302,150k+,25-34,F,tenant,motorsport
110613,HighIncome,35-44,F,,Soccer
103406,Low,45-54,M,,MMA
104957,150k+,70,F,rent,golf
111381,150k+,25_34,F,owner,esports
113331,MedHigh,55-64,F,,MMA
118639,Low,18-24,F,rent,Hockey
117248,35-75k,65+,F,,motorsport
112454,75to150,25-34,F,,Baseball
112083,Under35,25_34,F,Owns,motorsport
113587,150k+,45-54,F,rent,Soccer
109877,35_75,18-24,F,Owns,Hockey
118976,150k+,18-24,O,tenant,MMA
100390,Under35,55-64,M,,Basketball
104829,150kplus,25-34,M,rent,Basketball
112674,150k+,35-44,F,Owns,tennis
110821,75-150k,65+,F,rent,
109819,150k+,18-24,,own,MMA
115474,150kplus,65+,F,,motorsport
117976,Low,18 to 24,M,own,Baseball
100794,35-75k,25-34,F,Owns,Basketball
113987,35_75,25_34,M,,
109215,35-75k,70,F,own,
101182,75-150k,25_34,M,own,Hockey
100544,150k+,55-64,F,owner,Hockey
112024,35_75,35-44,F,own,Football
119955,150k+,18-24,M,owner,Hockey
119719,Under35,18-24,M,tenant,MMA
104490,35_75,45-54,F,own,Football
107010,35_75,18-24,F,own,
102801,0-35k,55-64,M,rent,Soccer
106801,Low,65+,F,,golf
118603,35-75k,25-34,M,,Hockey
115436,75to150,18 to 24,F,own,
107936,35_75,70,M,rent,Football
113798,75-150k,65+,F,owner,MMA
107246,HighIncome,55-64,F,tenant,
113961,Low,65+,M,rent,Soccer
117823,MedHigh,18 to 24,F,Owns,Hockey
108952,150kplus,25_34,F,,Baseball
107175,75to150,25_34,F,own,Basketball
106611,150k+,18 to 24,M,,Hockey
930652,150kplus,65+,F,tenant,tennis
111769,150kplus,70,F,owner,tennis
110180,Low,65+,F,,Basketball
102795,Under35,45-54,F,own,golf
106777,MedHigh,18 to 24,F,tenant,Baseball
118952,35-75k,35-44,M,,Hockey
104088,0-35k,70,M,rent,Football
106390,35_75,45-54,F,owner,motorsport
101367,0-35k,18-24,M,Owns,golf
118589,Under35,45-54,M,,Basketball
119941,Low,18-24,F,Owns,MMA
111339,0-35k,18-24,M,own,MMA
119900,35-75k,70,M,tenant,Soccer
117485,35-75k,70,M,tenant,esports
100062,75to150,55-64,O,Owns,Hockey
109605,0-35k,35-44,F,,Basketball
100817,MedHigh,18 to 24,M,tenant,MMA
105477,150kplus,45-54,F,tenant,tennis
109626,150k+,18-24,M,owner,Hockey
104850,150kplus,18-24,F,rent,Basketball
101791,150k+,18 to 24,M,own,MMA
105399,150kplus,25_34,M,Owns,tennis
114756,HighIncome,25_34,M,tenant,motorsport
110836,HighIncome,45-54,M,owner,esports
119206,Low,35-44,,Owns,esports
118868,35_75,18 to 24,F,owner,Baseball
116222,35_75,65+,M,Owns,tennis
103714,35_75,55-64,M,owner,Soccer
108556,35-75k,65+,F,rent,Football
105354,75to150,45-54,F,own,Soccer
118117,75-150k,65+,M,Owns,tennis
119951,0-35k,18-24,M,owner,motorsport
112972,150k+,25-34,M,tenant,
101794,35_75,55-64,F,tenant,tennis
109108,150k+,65+,M,Owns,Hockey
119629,150k+,70,F,,golf
113627,MedHigh,65+,F,rent,
103054,75to150,18-24,F,rent,motorsport
110286,Low,25_34,F,Owns,Hockey
112792,150k+,55-64,M,own,MMA
104308,35-75k,70,F,rent,motorsport
119309,0-35k,65+,F,rent,
118493,150k+,65+,F,own,Basketball
119664,MedHigh,45-54,F,Owns,MMA
107464,150k+,25_34,F,Owns,esports
102949,75-150k,25-34,F,,Soccer
109477,75-150k,25_34,M,rent,Football
114424,150k+,18-24,M,own,Baseball
119624,Low,18 to 24,M,own,golf
110410,150k+,18-24,F,rent,Basketball
117154,35-75k,45-54,F,,Hockey
110645,150kplus,65+,M,,esports
104559,75-150k,55-64,F,Owns,tennis
114351,Low,45-54,M,own,Hockey
119196,150k+,18 to 24,M,owner,Baseball
115861,Low,70,F,,motorsport
119025,75-150k,70,F,tenant,Basketball
115194,0-35k,25-34,F,rent,motorsport
102417,35-75k,25_34,M,,motorsport
101680,150k+,25_34,F,Owns,
101428,Under35,18-24,F,rent,tennis
115195,150kplus,35-44,M,tenant,Basketball
116131,150k+,25-34,F,Owns,tennis
110584,150k+,65+,F,own,Baseball
114917,Under35,35-44,F,Owns,Football
118978,150k+,18-24,M,Owns,Soccer
110205,35_75,55-64,M,,Basketball
107689,HighIncome,65+,M,,Soccer
111343,75-150k,70,M,rent,MMA
103155,150kplus,18-24,F,owner,Hockey
103293,0-35k,18-24,M,owner,Soccer
112018,150kplus,55-64,F,Owns,
103886,75-150k,18-24,M,rent,motorsport
117008,35_75,55-64,M,,motorsport
110950,Under35,25-34,M,own,tennis
112994,35-75k,70,F,rent,Basketball
113803,35-75k,45-54,M,Owns,
104388,150k+,70,F,tenant,golf
100185,0-35k,25_34,O,Owns,motorsport
103872,150k+,25-34,M,tenant,Baseball
100294,HighIncome,35-44,F,,golf
102453,150kplus,25_34,M,owner,MMA
101836,35_75,35-44,M,tenant,Baseball
100872,35_75,35-44,M,own,Football
105501,150kplus,35-44,M,rent,Hockey
104300,MedHigh,65+,F,own,Soccer
111303,150k+,18 to 24,F,own,motorsport
105340,75-150k,45-54,F,own,Football
105168,35-75k,45-54,F,own,
100826,75to150,45-54,F,,Basketball
106636,150k+,18-24,M,,MMA
100797,35_75,65+,M,,motorsport
105370,35-75k,70,F,own,Hockey
112672,35-75k,45-54,M,owner,Baseball
116935,75-150k,25-34,M,own,
110620,75-150k,18 to 24,F,rent,Hockey
115618,75-150k,70,M,owner,Soccer
109786,150kplus,18-24,M,,Basketball
109054,MedHigh,25_34,F,tenant,Soccer
111875,MedHigh,18-24,M,own,Hockey
108790,75to150,25_34,F,own,golf
101490,HighIncome,25_34,M,Owns,
117945,35_75,65+,M,Owns,esports
101263,75-150k,70,M,tenant,Basketball
110866,35-75k,45-54,M,,Football
107826,0-35k,65+,M,owner,motorsport
106595,0-35k,65+,M,tenant,esports
931850,0-35k,45-54,F,tenant,Baseball
109844,0-35k,70,M,Owns,
118471,0-35k,70,F,tenant,esports
115920,35-75k,18-24,F,own,Football
105670,35_75,65+,M,Owns,Baseball
118769,35-75k,25-34,M,tenant,Soccer
111215,HighIncome,18 to 24,F,owner,Hockey
107150,Low,35-44,F,Owns,esports
112981,150k+,65+,F,Owns,Basketball
101915,0-35k,45-54,M,tenant,motorsport
102203,75to150,35-44,F,owner,MMA
115361,150kplus,25_34,M,own,
102914,35-75k,18-24,M,own,golf
108605,MedHigh,55-64,F,,esports
114278,MedHigh,25-34,F,,Soccer
102518,HighIncome,25-34,F,,Baseball
110573,75to150,35-44,M,,Football
113962,75to150,25_34,M,rent,esports
110969,150kplus,18 to 24,F,,Soccer
108525,75to150,18-24,F,,Soccer
100447,35_75,25_34,F,Owns,Football
110002,150k+,18-24,M,owner,motorsport
105886,35_75,18 to 24,M,tenant,
106254,Under35,25_34,M,own,motorsport
107233,150kplus,18-24,M,,esports
110844,75-150k,25_34,M,owner,motorsport
110347,35-75k,70,F,,
113129,0-35k,65+,F,,golf
104877,75to150,35-44,F,rent,tennis
112712,75-150k,70,M,rent,esports
114970,MedHigh,65+,M,tenant,
106024,Low,25-34,M,,MMA
115322,35_75,45-54,M,rent,
117005,35_75,18 to 24,M,own,Hockey
103582,Under35,18 to 24,M,owner,MMA
116383,35-75k,18 to 24,M,tenant,esports
111609,150k+,25_34,M,tenant,Basketball
119555,75to150,18 to 24,M,,golf
105895,HighIncome,18-24,M,tenant,
111836,150kplus,45-54,M,,tennis
110878,MedHigh,25_34,M,,Soccer
100045,0-35k,70,F,tenant,motorsport
100796,35-75k,25_34,F,owner,Football
111298,MedHigh,35-44,M,own,Baseball
101152,150k+,65+,M,Owns,motorsport
107566,MedHigh,25_34,M,,esports
111571,75to150,65+,F,rent,Soccer
111623,150k+,45-54,M,Owns,Basketball
115504,Under35,55-64,F,rent,Hockey
100528,35-75k,18-24,M,tenant,Hockey
111241,Under35,18 to 24,F,own,esports
101031,150k+,35-44,,,esports
109106,MedHigh,45-54,F,own,tennis
116296,0-35k,18 to 24,F,owner,golf
104544,0-35k,25_34,M,Owns,Football
119156,150kplus,25-34,M,tenant,tennis
105731,Under35,18-24,F,tenant,golf
112531,Under35,35-44,M,rent,MMA
113167,Under35,35-44,F,rent,Football
105483,Low,55-64,M,owner,Soccer
118846,150k+,18 to 24,F,,esports
101331,MedHigh,65+,F,owner,motorsport
101185,35-75k,45-54,F,tenant,Soccer
116272,75to150,55-64,F,own,Hockey
113289,75to150,25-34,M,tenant,golf
112768,Low,18-24,F,tenant,Basketball
106080,0-35k,18-24,F,Owns,
118029,75to150,45-54,M,,Hockey
115863,75to150,18 to 24,M,rent,motorsport
113058,150kplus,25-34,M,rent,Football
119373,0-35k,25_34,M,,
118271,75to150,55-64,,tenant,Soccer
118859,MedHigh,70,F,own,MMA
102110,0-35k,55-64,,own,Baseball
111267,150k+,25_34,F,rent,Soccer
105751,35_75,70,F,Owns,esports
109258,0-35k,55-64,M,owner,
105629,MedHigh,45-54,M,own,esports
118941,150kplus,35-44,M,own,motorsport
111082,MedHigh,70,M,own,golf
102822,35-75k,55-64,F,own,MMA
100222,Under35,55-64,F,own,MMA
106837,75to150,55-64,F,own,esports
113183,Under35,65+,M,,Soccer
100288,MedHigh,55-64,F,owner,esports
100532,75-150k,25-34,M,tenant,Hockey
118452,75to150,25-34,F,,Baseball
109562,Under35,25-34,M,Owns,Hockey
118234,35-75k,65+,F,rent,Baseball
113245,75to150,35-44,M,rent,motorsport
103900,MedHigh,65+,F,tenant,golf
116054,75-150k,18 to 24,M,,tennis
106365,35-75k,65+,M,rent,Baseball
115693,35_75,55-64,M,rent,Basketball
118953,150k+,18-24,M,owner,golf
119948,HighIncome,45-54,M,rent,Football
116071,75-150k,25_34,M,tenant,Basketball
107514,150k+,45-54,M,rent,tennis
118545,150kplus,18-24,F,,Hockey
106578,150k+,25-34,M,tenant,golf
109902,Under35,70,M,,motorsport
900417,150kplus,35-44,F,rent,Basketball
116672,150k+,25-34,F,owner,tennis
110303,MedHigh,65+,M,Owns,
106389,150k+,18-24,F,owner,
101033,150k+,18 to 24,F,owner,motorsport
111466,0-35k,65+,M,own,Basketball
106472,150k+,18 to 24,M,,Soccer
113224,Low,25-34,F,,motorsport
114304,Under35,18 to 24,F,rent,Basketball
116927,Low,18-24,M,Owns,golf
112372,35_75,55-64,M,tenant,
111316,0-35k,65+,M,rent,Soccer
105600,Low,65+,M,tenant,Baseball
118691,Under35,25-34,M,owner,
105804,MedHigh,45-54,F,tenant,Soccer
119195,150k+,55-64,M,,Football
113921,150k+,18 to 24,M,tenant,
107860,0-35k,55-64,F,owner,esports
105951,Low,18 to 24,F,,
113556,Under35,25_34,M,own,motorsport
112755,Low,55-64,M,Owns,Basketball
112758,MedHigh,65+,F,tenant,Hockey
113633,75-150k,18-24,M,owner,Basketball
101660,150k+,18-24,F,,Baseball
113326,150k+,18 to 24,F,Owns,Football
112799,Under35,18 to 24,M,,Basketball
106134,35_75,55-64,M,tenant,motorsport
119953,35_75,35-44,M,rent,
103087,150k+,25_34,F,rent,Soccer
112082,35-75k,25_34,M,owner,esports
118434,MedHigh,18-24,M,tenant,MMA
106640,MedHigh,65+,F,owner,Baseball
114471,35-75k,25-34,,own,motorsport
102051,35-75k,35-44,M,,esports
107477,150k+,18-24,M,,
116600,75to150,18-24,M,tenant,motorsport
113446,150k+,25-34,F,tenant,Soccer
111894,0-35k,35-44,F,Owns,MMA
109309,35_75,55-64,F,tenant,Baseball
114814,MedHigh,25-34,M,,motorsport
114595,Under35,45-54,F,Owns,Football
104916,MedHigh,35-44,F,own,MMA
103729,0-35k,25-34,M,,motorsport
114014,HighIncome,65+,F,owner,Baseball
110313,Under35,25_34,F,rent,tennis
119551,35-75k,18 to 24,F,,Soccer
103167,35_75,35-44,,Owns,MMA
117624,35_75,55-64,M,Owns,Soccer
112948,Under35,25_34,M,rent,golf
110551,0-35k,35-44,M,own,esports
104624,Low,35-44,M,own,esports
112630,0-35k,65+,M,,tennis
105764,75to150,45-54,F,rent,
118392,75to150,25-34,F,,Hockey
116990,75to150,18 to 24,M,rent,MMA
109104,150kplus,18-24,M,own,Basketball
116278,35-75k,70,F,rent,golf
113004,HighIncome,55-64,F,own,Basketball
112579,150k+,45-54,M,Owns,MMA
103611,Under35,45-54,F,owner,Basketball
109091,Under35,65+,M,tenant,tennis
109547,150kplus,70,M,,golf
108149,35-75k,35-44,F,,MMA
100050,0-35k,70,F,rent,motorsport
117048,75to150,25-34,F,Owns,golf
116370,Under35,55-64,M,,
107030,Low,45-54,M,,golf
113244,150k+,70,F,own,Hockey
110864,75-150k,70,M,rent,motorsport
117147,MedHigh,35-44,M,,Hockey
108725,35-75k,18-24,F,Owns,Football
112011,MedHigh,25_34,F,owner,Hockey
113712,Low,65+,F,own,Football
110636,35_75,25_34,M,tenant,
117288,35-75k,70,M,rent,golf
106559,35_75,25_34,M,,tennis
117509,35-75k,70,M,own,golf
118139,35_75,18 to 24,F,owner,tennis
104369,MedHigh,65+,F,,MMA
105455,HighIncome,45-54,F,tenant,Basketball
115973,HighIncome,65+,M,owner,MMA
109241,Low,35-44,F,,Soccer
100227,Under35,55-64,M,,Football
107895,35-75k,65+,F,owner,Soccer
105116,150kplus,18-24,F,tenant,Football
105384,150k+,25-34,F,rent,motorsport
105690,150k+,65+,M,owner,Baseball
109088,150kplus,35-44,,own,tennis
111314,35-75k,45-54,M,owner,
108477,150kplus,18-24,F,rent,Football
111275,75-150k,65+,F,own,Baseball
113398,Low,55-64,F,own,tennis
106000,35_75,45-54,F,Owns,golf
105260,0-35k,18 to 24,M,rent,Basketball
119010,150k+,25-34,M,owner,Soccer
112650,150k+,35-44,F,Owns,Basketball
100116,0-35k,18-24,F,own,tennis
113710,150k+,18-24,F,,Hockey
114010,MedHigh,35-44,O,own,Football
108113,150k+,65+,F,tenant,MMA
107290,150k+,55-64,F,own,MMA
118112,MedHigh,35-44,M,tenant,golf
112731,HighIncome,25_34,F,own,Hockey
106194,Low,25_34,M,own,Football
105478,0-35k,55-64,M,,Baseball
106105,35-75k,25-34,M,Owns,golf
111399,75to150,25-34,F,Owns,golf
118015,0-35k,35-44,F,owner,motorsport
115480,75-150k,55-64,M,tenant,Basketball
117281,35-75k,70,M,,MMA
100546,MedHigh,25_34,F,Owns,Soccer
103255,Low,55-64,M,tenant,Football
118232,0-35k,18 to 24,M,owner,Baseball
118489,0-35k,45-54,M,,Soccer
111188,150k+,55-64,M,,esports
119448,35_75,18 to 24,F,tenant,esports
107000,150k+,45-54,M,,Hockey
105315,150kplus,45-54,M,Owns,Baseball
105654,Low,45-54,F,tenant,Hockey
100175,150k+,25_34,F,own,Baseball
114597,HighIncome,35-44,M,,
104101,150k+,35-44,M,rent,Baseball
107041,75to150,25_34,F,,motorsport
117916,150kplus,18-24,F,own,Hockey
944511,150k+,70,M,owner,esports
110209,35_75,18-24,M,rent,Basketball
118090,Under35,55-64,M,own,
110977,75-150k,55-64,,,golf
115268,Under35,25-34,M,,
109950,35-75k,25_34,F,Owns,tennis
109495,150k+,45-54,M,,tennis
116179,35_75,45-54,F,,Basketball
114035,Low,18 to 24,M,rent,motorsport
113671,35_75,18-24,F,,esports
115390,0-35k,55-64,M,,
103380,HighIncome,70,,tenant,motorsport
113297,150kplus,65+,F,tenant,Football
110794,Under35,55-64,F,Owns,
109825,150k+,45-54,M,own,tennis
100303,150k+,25-34,M,,MMA
116487,Low,35-44,F,rent,Baseball
115710,150kplus,35-44,F,tenant,Football
114961,150k+,25-34,F,own,Football
119906,75-150k,25_34,M,tenant,Basketball
109442,75-150k,55-64,M,owner,golf
109145,0-35k,25_34,F,rent,Hockey
104102,0-35k,18-24,F,owner,Football
102745,150k+,25_34,F,Owns,Soccer
108779,150k+,45-54,F,Owns,Soccer
110846,150k+,35-44,M,rent,Basketball
112037,35-75k,65+,M,own,MMA
118723,75-150k,18 to 24,M,Owns,Soccer
106580,35_75,70,F,,esports
113978,0-35k,35-44,F,tenant,Hockey
119822,150k+,25_34,M,rent,esports
112635,150k+,18 to 24,M,Owns,Baseball
115671,35_75,35-44,F,own,Baseball
118601,0-35k,18 to 24,F,tenant,Football
102989,35_75,35-44,F,rent,motorsport
115753,HighIncome,25_34,F,,MMA
108950,35-75k,70,,rent,tennis
113547,MedHigh,18-24,O,,Basketball
103456,150k+,45-54,F,tenant,Hockey
101912,0-35k,55-64,F,own,MMA
110425,75-150k,25_34,M,Owns,MMA
112140,150k+,70,F,,golf
111622,150k+,18 to 24,M,tenant,golf
103382,35_75,45-54,F,owner,Soccer
100091,35_75,35-44,,own,motorsport
101287,MedHigh,70,F,tenant,motorsport
113267,MedHigh,25_34,M,own,Baseball
110548,75to150,25_34,F,owner,Baseball
111744,Low,65+,F,own,MMA
111637,75to150,65+,F,,motorsport
109038,150k+,55-64,M,Owns,MMA
111011,Low,55-64,M,Owns,motorsport
109572,75to150,18 to 24,F,own,Baseball
119407,0-35k,18-24,F,,motorsport
104854,0-35k,45-54,O,rent,esports
111252,150k+,25_34,F,,Soccer
103633,75-150k,45-54,M,,
105858,MedHigh,65+,F,tenant,motorsport
108240,150kplus,55-64,M,own,tennis
116540,75-150k,70,M,own,Football
111497,75to150,25_34,M,,Football
108781,150k+,55-64,M,,Basketball
104444,Under35,18 to 24,F,own,Soccer
105915,35-75k,70,M,,tennis
110116,75to150,25_34,M,rent,tennis
119140,35-75k,55-64,M,own,Basketball
106751,HighIncome,25-34,M,own,Baseball
110552,150k+,25-34,M,owner,golf
100719,MedHigh,35-44,M,owner,Soccer
920516,75to150,70,M,owner,tennis
106616,35-75k,18-24,M,tenant,
107423,Under35,25-34,F,own,Baseball
101176,75to150,65+,M,rent,tennis
112238,Low,55-64,F,own,tennis
115204,Low,70,M,owner,esports
102563,75-150k,18 to 24,F,,esports
112405,35_75,55-64,F,rent,esports
107358,Under35,25-34,M,Owns,tennis
112257,Under35,25-34,M,,Soccer
104295,150kplus,18-24,F,tenant,esports
107952,MedHigh,70,F,owner,tennis
113730,HighIncome,55-64,F,tenant,Basketball
118160,75-150k,55-64,,,Basketball
101639,35_75,45-54,M,rent,esports
101269,HighIncome,45-54,M,own,Basketball
113899,35-75k,25_34,F,owner,Soccer
118289,150k+,55-64,F,,Soccer
116459,0-35k,18 to 24,M,rent,
102772,75-150k,55-64,M,,golf
114582,HighIncome,18-24,M,rent,golf
116224,75to150,35-44,M,,
111254,0-35k,65+,F,tenant,Football
105111,150kplus,55-64,F,owner,Basketball
102001,35_75,25_34,M,owner,Soccer
118175,35_75,25_34,M,,MMA
108589,150kplus,25-34,F,tenant,Soccer
