ScanId,Evt,Bc,ScanTs,Gate,Valid
9007253,EVT00048,B603848-1-576,4/23/2025 4:06,G1,1
9007254,EVT00017,B603849-1-395,11/13/2024 9:29,G3,1
9007255,EVT00054,B603850-1-615,3/30/2025 0:35,North,1
9007256,EVT00015,B603851-1-567,12/2/2024 0:14,Club,0
9007257,EVT00042,B603852-1-949,1/29/2025 12:45,G3,1
9007258,EVT00024,B603852-2-732,2/3/2025 19:35,North,1
9007259,EVT00046,B603853-1-378,4/20/2025 13:18,Club,1
9007260,EVT00033,B603854-1-495,3/28/2025 15:18,VIP,1
9007261,EVT00002,B603855-1-614,10/14/2024 13:51,North,1
9007262,EVT00012,B603856-1-565,1/6/2025 0:32,Club,1
9007263,EVT00041,B603856-2-200,1/16/2025 19:20,North,1
9007264,EVT00015,B603857-1-417,1/10/2025 5:04,G1,1
9007265,EVT00050,B603858-2-732,4/10/2025 21:37,South,1
9007266,EVT00069,B603859-1-874,12/25/2024 2:12,Club,1
9007267,EVT00075,B603860-1-189,4/3/2025 14:26,G1,1
9007268,EVT00046,B603860-2-494,12/12/2024 1:32,G1,1
9007269,EVT00004,B603860-3-928,4/25/2025 16:13,Club,1
9007270,EVT00052,B603861-1-812,12/24/2024 3:33,G2,1
9007271,EVT00008,B603862-1-138,4/19/2025 10:31,G1,1
9007272,EVT00047,B603863-1-985,11/24/2024 11:13,VIP,1
9007273,EVT00074,B603864-1-992,1/20/2025 5:50,VIP,1
9007274,EVT00031,B603865-1-925,10/2/2024 6:35,G1,1
9007275,EVT00043,B603865-2-996,12/28/2024 11:49,G1,1
9007276,EVT00028,B603865-3-531,10/17/2024 14:16,G3,1
9007277,EVT00018,B603865-4-156,3/1/2025 0:31,G3,1
9007278,EVT00042,B603866-1-594,12/30/2024 16:52,South,1
9007279,EVT00016,B603866-2-301,10/27/2024 0:19,Club,1
9007280,EVT00006,B603867-1-519,4/7/2025 1:22,G1,1
9007281,EVT00043,B603867-2-692,1/2/2025 23:24,Club,1
9007282,EVT00070,B603868-1-997,3/19/2025 13:42,Club,1
9007283,EVT00033,B603868-2-455,10/10/2024 5:21,G1,1
9007284,EVT00078,B603868-3-870,11/14/2024 9:34,G2,1
9007285,EVT00060,B603868-4-102,4/8/2025 9:22,Club,1
9007286,EVT00054,B603869-1-801,4/28/2025 12:58,VIP,1
9007287,EVT00051,B603870-2-123,4/15/2025 1:56,South,1
9007288,EVT00008,B603870-3-927,3/6/2025 7:24,North,1
9007289,EVT00053,B603871-1-750,11/27/2024 13:58,North,1
9007290,EVT00016,B603871-2-637,2/19/2025 23:45,G3,1
9007291,EVT00039,B603871-3-504,3/30/2025 7:27,South,1
9007292,EVT00080,B603872-1-864,4/11/2025 15:37,G3,1
9007293,EVT00076,B603872-2-377,2/23/2025 10:45,G3,1
9007294,EVT00074,B603872-3-281,11/19/2024 6:37,VIP,1
9007295,EVT00001,B603872-4-595,3/7/2025 16:48,VIP,1
9007296,EVT00003,B603873-1-296,11/21/2024 12:49,VIP,1
9007297,EVT00004,B603875-1-623,3/2/2025 9:25,G2,1
9007298,EVT00048,B603876-1-830,1/10/2025 14:22,G2,1
9007299,EVT00017,B603877-1-792,11/14/2024 7:54,North,1
9007300,EVT00053,B603878-1-940,4/9/2025 23:35,VIP,1
9007301,EVT00054,B603878-2-987,12/28/2024 7:58,VIP,1
9007302,EVT00011,B603879-1-837,11/30/2024 13:18,North,1
9007303,EVT00035,B603879-3-188,1/11/2025 15:35,South,1
9007304,EVT00023,B603880-1-209,2/1/2025 9:42,G2,1
9007305,EVT00024,B603881-1-629,3/29/2025 22:21,VIP,1
9007306,EVT00034,B603881-2-591,1/27/2025 10:29,G2,1
9007307,EVT00052,B603881-3-275,3/8/2025 9:15,G1,1
9007308,EVT00056,B603882-1-990,10/2/2024 10:26,North,1
9007309,EVT00029,B603882-2-689,3/26/2025 17:44,Club,1
9007310,EVT00048,B603883-1-964,4/9/2025 2:24,South,1
9007311,EVT00007,B603883-2-505,1/4/2025 18:14,Club,1
9007312,EVT00039,B603883-3-425,12/14/2024 2:21,G2,1
9007313,EVT00002,B603884-1-754,2/17/2025 20:36,VIP,1
9007314,EVT00013,B603885-1-179,10/9/2024 5:10,South,1
9007315,EVT00022,B603886-1-256,1/28/2025 4:49,G3,1
9007316,EVT00022,B603886-2-159,12/5/2024 6:54,North,1
9007317,EVT00045,B603887-1-102,12/15/2024 17:42,North,1
9007318,EVT00044,B603887-2-831,1/10/2025 17:24,North,1
9007319,EVT00046,B603888-1-346,1/29/2025 13:49,G1,1
9007320,EVT00070,B603888-2-910,10/19/2024 14:09,G1,1
9007321,EVT00037,B603889-1-105,1/10/2025 5:18,G2,1
9007322,EVT00062,B603889-2-333,11/28/2024 15:47,G3,1
9007323,EVT00033,B603890-1-210,4/12/2025 0:39,North,1
9007324,EVT00069,B603890-2-327,12/25/2024 18:30,South,1
9007325,EVT00041,B603890-3-340,1/19/2025 6:57,Club,1
9007326,EVT00070,B603890-4-763,10/11/2024 8:54,G1,1
9007327,EVT00038,B603891-1-155,1/28/2025 17:17,G1,1
9007328,EVT00077,B603891-2-920,3/28/2025 2:06,North,1
9007329,EVT00042,B603891-3-253,4/8/2025 21:39,G2,1
9007330,EVT00071,B603892-1-453,3/19/2025 20:09,South,1
9007331,EVT00004,B603894-1-116,11/25/2024 16:19,G2,1
9007332,EVT00035,B603894-2-735,12/13/2024 0:09,South,1
9007333,EVT00009,B603895-1-510,3/6/2025 20:49,G2,1
9007334,EVT00056,B603895-2-400,11/9/2024 8:48,South,1
9007335,EVT00018,B603895-3-832,11/23/2024 10:20,North,1
9007336,EVT00077,B603895-4-375,11/23/2024 19:08,G1,1
9007337,EVT00076,B603896-1-411,1/31/2025 11:42,G1,1
9007338,EVT00038,B603896-2-701,3/4/2025 11:07,G2,1
9007339,EVT00071,B603897-1-601,1/2/2025 9:33,G1,1
9007340,EVT00072,B603898-1-310,10/2/2024 6:46,South,1
9007341,EVT00036,B603898-2-622,1/11/2025 19:17,VIP,1
9007342,EVT00071,B603899-1-917,1/17/2025 4:41,G1,1
9007343,EVT00066,B603899-2-369,4/3/2025 22:15,Club,1
9007344,EVT00001,B603899-3-264,3/13/2025 9:54,Club,1
9007345,EVT00025,B603900-1-378,10/30/2024 7:29,G2,1
9007346,EVT00033,B603900-3-983,2/18/2025 4:26,G3,1
9007347,EVT00036,B603901-1-451,10/23/2024 21:12,South,1
9007348,EVT00020,B603901-2-675,11/23/2024 22:23,South,1
9007349,EVT00038,B603901-3-274,3/21/2025 5:41,G1,1
9007350,EVT00069,B603902-1-938,12/16/2024 7:40,South,1
9007351,EVT00066,B603902-2-833,1/10/2025 13:44,G3,1
9007352,EVT00018,B603903-1-685,2/20/2025 8:44,VIP,1
9007353,EVT00011,B603904-1-313,10/27/2024 20:51,G2,1
9007354,EVT00035,B603905-1-386,12/6/2024 11:28,G3,1
9007355,EVT00027,B603906-1-914,2/14/2025 0:19,North,1
9007356,EVT00028,B603906-2-744,2/21/2025 1:53,G3,1
9007357,EVT00046,B603907-1-393,10/19/2024 21:20,North,1
9007358,EVT00018,B603907-2-631,11/25/2024 22:01,North,1
9007359,EVT00052,B603908-1-346,12/2/2024 14:14,G1,1
9007360,EVT00044,B603908-2-609,3/30/2025 7:55,Club,1
9007361,EVT00019,B603908-3-255,1/22/2025 16:43,North,1
9007362,EVT00058,B603909-2-311,1/13/2025 7:51,North,1
9007363,EVT00042,B603910-1-313,1/31/2025 9:22,G2,1
9007364,EVT00058,B603910-2-230,11/14/2024 13:58,Club,1
9007365,EVT00039,B603911-1-933,12/16/2024 11:48,VIP,1
9007366,EVT00026,B603911-2-791,4/15/2025 2:21,G3,1
9007367,EVT00021,B603911-3-506,12/16/2024 23:50,G2,1
9007368,EVT00032,B603911-4-451,11/11/2024 5:49,G3,1
9007369,EVT00080,B603912-1-565,2/13/2025 5:26,G1,1
9007370,EVT00062,B603912-2-646,11/27/2024 9:12,VIP,1
9007371,EVT00006,B603913-1-484,4/15/2025 6:21,Club,1
9007372,EVT00018,B603914-1-468,10/23/2024 23:36,Club,1
9007373,EVT00006,B603914-2-118,4/18/2025 13:06,South,1
9007374,EVT00009,B603914-3-282,11/6/2024 12:40,VIP,1
9007375,EVT00058,B603915-1-275,4/18/2025 22:30,VIP,1
9007376,EVT00042,B603915-2-863,1/13/2025 2:01,Club,1
9007377,EVT00007,B603915-3-106,1/1/2025 17:34,North,1
9007378,EVT00020,B603916-1-746,12/15/2024 4:41,North,1
9007379,EVT00026,B603916-2-726,2/13/2025 21:08,VIP,1
9007380,EVT00069,B603916-3-293,4/27/2025 7:09,South,1
9007381,EVT00019,B603917-1-679,1/21/2025 22:08,G2,1
9007382,EVT00055,B603918-1-190,4/4/2025 10:42,G2,1
9007383,EVT00005,B603918-2-319,3/1/2025 22:51,North,1
9007384,EVT00070,B603918-3-709,3/4/2025 18:37,G3,1
9007385,EVT00066,B603920-1-633,2/27/2025 7:53,South,1
9007386,EVT00051,B603920-2-314,12/8/2024 1:04,G1,1
9007387,EVT00078,B603920-4-171,4/19/2025 9:18,VIP,1
9007388,EVT00054,B603921-1-461,11/15/2024 17:45,G3,1
9007389,EVT00014,B603922-1-901,12/22/2024 15:10,North,1
9007390,EVT00006,B603923-1-108,3/14/2025 23:33,VIP,1
9007391,EVT00064,B603923-2-287,10/7/2024 16:46,Club,1
9007392,EVT00057,B603924-1-598,4/23/2025 9:02,Club,1
9007393,EVT00044,B603924-2-861,1/22/2025 19:50,North,1
9007394,EVT00048,B603924-3-393,4/30/2025 5:15,G2,1
9007395,EVT00059,B603925-1-158,3/16/2025 11:28,VIP,0
9007396,EVT00001,B603925-2-228,2/12/2025 22:06,Club,1
9007397,EVT00069,B603926-1-140,10/16/2024 22:06,VIP,1
9007398,EVT00022,B603926-2-523,12/22/2024 1:43,South,1
9007399,EVT00023,B603926-3-172,1/14/2025 22:17,South,1
9007400,EVT00028,B603926-4-630,12/21/2024 2:26,North,1
9007401,EVT00030,B603927-1-840,11/10/2024 7:03,G1,1
9007402,EVT00043,B603927-2-112,3/2/2025 21:02,VIP,1
9007403,EVT00061,B603928-1-275,2/10/2025 13:28,South,1
9007404,EVT00006,B603928-2-955,11/1/2024 4:12,North,1
9007405,EVT00068,B603930-1-221,12/2/2024 9:14,G1,1
9007406,EVT00022,B603931-1-968,2/2/2025 1:05,G3,1
9007407,EVT00004,B603931-2-456,3/3/2025 15:18,South,1
9007408,EVT00070,B603931-3-240,1/7/2025 10:34,VIP,1
9007409,EVT00057,B603931-4-344,3/19/2025 10:29,North,1
9007410,EVT00004,B603931-5-391,3/26/2025 18:35,North,1
9007411,EVT00037,B603932-1-567,10/28/2024 18:05,VIP,1
9007412,EVT00026,B603933-1-833,10/9/2024 18:14,South,1
9007413,EVT00010,B603934-1-807,11/27/2024 2:48,VIP,1
9007414,EVT00073,B603935-1-471,3/24/2025 3:39,South,1
9007415,EVT00015,B603936-1-475,11/9/2024 18:46,Club,1
9007416,EVT00005,B603937-1-310,11/30/2024 21:47,VIP,1
9007417,EVT00003,B603937-2-389,11/25/2024 17:39,VIP,1
9007418,EVT00002,B603938-1-260,2/3/2025 0:23,G2,1
9007419,EVT00047,B603938-2-188,1/15/2025 6:58,G3,1
9007420,EVT00035,B603939-1-632,11/11/2024 11:53,G1,1
9007421,EVT00017,B603940-1-989,11/15/2024 15:51,G2,1
9007422,EVT00023,B603941-1-189,2/11/2025 18:24,Club,1
9007423,EVT00038,B603941-2-748,2/3/2025 10:22,VIP,1
9007424,EVT00046,B603941-3-435,11/23/2024 4:33,G1,1
9007425,EVT00075,B603941-4-191,11/12/2024 15:06,G2,1
9007426,EVT00066,B603942-1-628,10/19/2024 11:36,Club,1
9007427,EVT00007,B603942-2-995,3/24/2025 7:59,G1,1
9007428,EVT00074,B603942-3-276,2/21/2025 0:56,South,1
9007429,EVT00006,B603943-1-682,1/3/2025 20:42,G2,1
9007430,EVT00028,B603944-1-523,1/5/2025 1:24,G3,1
9007431,EVT00001,B603945-1-450,10/10/2024 0:09,South,1
9007432,EVT00019,B603945-2-531,12/3/2024 7:56,Club,1
9007433,EVT00042,B603947-1-541,4/15/2025 5:23,G3,1
9007434,EVT00022,B603947-2-672,11/27/2024 17:59,G2,1
9007435,EVT00009,B603947-3-220,2/13/2025 12:58,South,1
9007436,EVT00007,B603948-1-890,3/15/2025 6:36,South,1
9007437,EVT00030,B603949-1-738,4/16/2025 20:04,G1,1
9007438,EVT00007,B603951-1-389,11/28/2024 16:27,G3,1
9007439,EVT00059,B603951-2-940,4/7/2025 7:38,G3,1
9007440,EVT00034,B603952-1-157,10/9/2024 5:18,Club,1
9007441,EVT00019,B603953-1-155,12/20/2024 8:01,G2,1
9007442,EVT00037,B603953-2-551,10/13/2024 2:56,North,1
9007443,EVT00012,B603954-1-521,1/31/2025 4:35,G2,1
9007444,EVT00077,B603955-1-218,4/8/2025 5:12,North,1
9007445,EVT00050,B603955-2-191,3/8/2025 4:16,G2,1
9007446,EVT00035,B603955-3-313,1/31/2025 3:51,VIP,1
9007447,EVT00077,B603956-1-508,2/8/2025 22:12,G2,1
9007448,EVT00055,B603956-2-866,1/20/2025 20:42,G2,1
9007449,EVT00026,B603957-1-412,12/1/2024 1:00,VIP,1
9007450,EVT00077,B603957-2-206,4/25/2025 7:56,Club,1
9007451,EVT00063,B603957-3-528,12/1/2024 16:44,South,1
9007452,EVT00012,B603957-4-138,12/17/2024 1:52,Club,1
9007453,EVT00007,B603958-1-287,11/28/2024 6:03,VIP,1
9007454,EVT00021,B603958-2-428,3/19/2025 15:00,North,1
9007455,EVT00078,B603959-1-618,12/8/2024 15:11,South,1
9007456,EVT00005,B603960-1-757,12/30/2024 13:41,VIP,1
9007457,EVT00078,B603960-2-741,2/25/2025 5:04,G1,1
9007458,EVT00001,B603961-1-839,3/23/2025 9:53,G2,1
9007459,EVT00068,B603962-1-550,11/10/2024 11:00,North,1
9007460,EVT00030,B603962-2-497,1/24/2025 17:00,Club,1
9007461,EVT00008,B603963-1-552,4/7/2025 18:12,G2,1
9007462,EVT00065,B603964-1-159,12/19/2024 2:20,Club,1
9007463,EVT00013,B603964-2-318,10/26/2024 4:12,Club,1
9007464,EVT00010,B603965-1-272,10/21/2024 18:28,G3,1
9007465,EVT00051,B603965-2-224,1/11/2025 6:19,North,1
9007466,EVT00074,B603966-1-353,10/11/2024 8:39,Club,1
9007467,EVT00037,B603966-3-528,11/16/2024 2:11,G1,1
9007468,EVT00022,B603967-1-357,3/11/2025 14:33,VIP,0
9007469,EVT00080,B603968-1-359,2/11/2025 8:05,North,1
9007470,EVT00026,B603968-2-552,2/3/2025 7:56,G1,1
9007471,EVT00023,B603969-1-755,12/30/2024 15:11,North,1
9007472,EVT00042,B603969-2-223,2/8/2025 4:44,G3,1
9007473,EVT00065,B603970-1-317,4/19/2025 2:11,G1,1
9007474,EVT00012,B603970-2-140,3/15/2025 18:35,Club,1
9007475,EVT00036,B603970-4-302,2/27/2025 1:25,South,1
9007476,EVT00009,B603971-1-944,2/15/2025 4:50,South,1
9007477,EVT00019,B603972-1-824,1/5/2025 3:03,VIP,1
9007478,EVT00072,B603973-1-570,1/7/2025 7:30,G3,1
9007479,EVT00068,B603973-2-818,11/14/2024 4:02,G1,1
9007480,EVT00012,B603973-3-524,11/15/2024 16:51,G1,1
9007481,EVT00077,B603973-4-110,10/13/2024 10:25,G1,1
9007482,EVT00048,B603974-1-248,2/17/2025 17:19,North,1
9007483,EVT00026,B603975-1-766,4/19/2025 16:53,VIP,1
9007484,EVT00028,B603975-2-873,11/30/2024 5:46,G2,1
9007485,EVT00018,B603975-3-776,2/22/2025 9:47,North,1
9007486,EVT00047,B603975-4-952,10/28/2024 21:37,G3,1
9007487,EVT00041,B603975-5-283,11/2/2024 3:54,Club,1
9007488,EVT00020,B603976-1-962,2/20/2025 8:35,G1,1
9007489,EVT00005,B603976-2-682,4/13/2025 12:41,South,1
9007490,EVT00031,B603976-3-973,2/2/2025 20:39,Club,1
9007491,EVT00069,B603977-1-223,1/8/2025 18:32,North,1
9007492,EVT00024,B603977-2-547,3/7/2025 19:33,G3,1
9007493,EVT00033,B603978-1-821,12/10/2024 22:34,G2,0
9007494,EVT00073,B603979-1-370,10/23/2024 4:50,G1,1
9007495,EVT00024,B603979-2-768,4/17/2025 12:42,North,1
9007496,EVT00015,B603980-1-771,2/5/2025 13:48,South,1
9007497,EVT00019,B603981-1-467,11/8/2024 1:10,G3,1
9007498,EVT00064,B603981-2-926,3/8/2025 0:00,North,1
9007499,EVT00047,B603981-3-840,10/12/2024 4:38,North,1
9007500,EVT00044,B603982-1-669,10/3/2024 18:11,VIP,1
9007501,EVT00080,B603982-2-410,11/26/2024 12:36,North,1
9007502,EVT00015,B603982-3-736,3/26/2025 1:56,VIP,1
9007503,EVT00060,B603983-1-140,1/6/2025 14:36,G3,1
9007504,EVT00077,B603984-1-292,11/16/2024 8:31,North,1
9007505,EVT00059,B603985-1-102,12/5/2024 15:45,G3,1
9007506,EVT00065,B603986-1-208,1/1/2025 23:00,Club,1
9007507,EVT00044,B603986-2-106,3/22/2025 8:11,G1,1
9007508,EVT00068,B603987-1-528,12/23/2024 10:40,Club,1
9007509,EVT00069,B603987-2-543,10/9/2024 13:35,North,1
9007510,EVT00041,B603988-2-311,11/26/2024 8:19,Club,1
9007511,EVT00059,B603988-3-989,10/12/2024 15:04,South,1
9007512,EVT00067,B603989-2-110,11/27/2024 20:16,G3,1
9007513,EVT00068,B603989-3-177,1/23/2025 19:32,G2,1
9007514,EVT00041,B603990-1-728,10/4/2024 0:45,G2,1
9007515,EVT00048,B603990-2-949,12/28/2024 20:44,G2,1
9007516,EVT00037,B603991-1-966,2/18/2025 7:20,G2,1
9007517,EVT00068,B603992-1-693,2/14/2025 16:05,Club,1
9007518,EVT00066,B603993-1-579,2/4/2025 19:25,G1,1
9007519,EVT00063,B603993-2-648,3/6/2025 12:42,VIP,1
9007520,EVT00027,B603994-2-913,10/12/2024 11:31,G3,1
9007521,EVT00010,B603995-1-666,4/16/2025 5:41,South,1
9007522,EVT00031,B603995-2-264,11/22/2024 12:22,Club,1
9007523,EVT00035,B603996-1-709,4/24/2025 0:43,North,1
9007524,EVT00063,B603996-2-358,11/1/2024 19:18,G1,1
9007525,EVT00063,B603997-1-749,3/17/2025 13:21,G3,1
9007526,EVT00010,B603999-1-126,2/12/2025 19:12,South,1
9007527,EVT00046,B603999-2-414,10/10/2024 14:17,North,1
9007528,EVT00059,B603999-3-471,4/21/2025 13:20,G2,1
9007529,EVT00027,B604000-1-339,1/5/2025 15:34,G3,1
9007530,EVT00031,B604000-2-887,2/11/2025 20:48,North,1
9007531,EVT00058,B604000-4-299,3/24/2025 21:15,G3,1
9007532,EVT00006,B604001-1-698,10/5/2024 23:52,VIP,0
9007533,EVT00007,B604002-1-633,12/2/2024 11:40,VIP,1
9007534,EVT00021,B604002-2-563,1/29/2025 10:08,G1,1
9007535,EVT00031,B604003-1-869,11/14/2024 21:54,G3,1
9007536,EVT00057,B604003-2-351,1/27/2025 2:08,Club,1
9007537,EVT00004,B604003-3-765,11/27/2024 23:57,G3,1
9007538,EVT00049,B604004-1-234,4/22/2025 11:29,South,1
9007539,EVT00066,B604004-2-607,1/17/2025 17:34,G1,1
9007540,EVT00018,B604004-3-129,12/19/2024 20:17,G1,1
9007541,EVT00043,B604005-1-132,1/3/2025 9:39,G1,1
9007542,EVT00042,B604006-1-786,1/24/2025 16:42,Club,1
9007543,EVT00001,B604006-2-781,11/4/2024 15:40,VIP,1
9007544,EVT00075,B604006-3-698,11/19/2024 6:00,South,1
9007545,EVT00037,B604007-1-896,3/26/2025 7:31,South,1
9007546,EVT00067,B604007-2-213,2/21/2025 5:16,North,1
9007547,EVT00025,B604007-3-444,2/10/2025 21:30,G1,1
9007548,EVT00033,B604008-1-185,3/6/2025 23:36,G3,1
9007549,EVT00026,B604008-2-675,12/30/2024 13:07,North,1
9007550,EVT00032,B604009-1-832,11/4/2024 4:53,G3,1
9007551,EVT00009,B604009-2-209,12/20/2024 16:31,G2,1
9007552,EVT00027,B604010-1-328,11/1/2024 2:52,G2,1
9007553,EVT00041,B604011-1-163,2/8/2025 17:36,VIP,1
9007554,EVT00016,B604011-2-861,2/10/2025 8:42,G1,1
9007555,EVT00068,B604012-1-638,1/22/2025 13:59,G3,1
9007556,EVT00005,B604013-2-369,10/24/2024 20:27,Club,1
9007557,EVT00047,B604013-3-795,10/18/2024 14:58,Club,0
9007558,EVT00005,B604014-1-185,3/16/2025 0:16,South,1
9007559,EVT00051,B604015-1-134,3/24/2025 17:43,Club,1
9007560,EVT00051,B604016-1-906,3/1/2025 15:47,Club,1
9007561,EVT00071,B604016-2-715,1/24/2025 12:25,South,1
9007562,EVT00013,B604017-1-477,10/29/2024 0:41,Club,1
9007563,EVT00072,B604018-1-252,12/13/2024 10:56,South,1
9007564,EVT00075,B604018-2-454,4/29/2025 23:00,G1,1
9007565,EVT00003,B604019-1-575,2/20/2025 17:41,North,1
9007566,EVT00008,B604020-1-805,11/4/2024 10:24,South,1
9007567,EVT00062,B604020-3-597,1/10/2025 4:31,Club,1
9007568,EVT00054,B604020-4-305,10/10/2024 22:53,G1,1
9007569,EVT00071,B604020-5-190,10/29/2024 9:23,South,1
9007570,EVT00072,B604021-1-634,12/2/2024 13:27,G1,1
9007571,EVT00056,B604022-1-610,3/25/2025 12:00,G2,1
9007572,EVT00018,B604023-1-435,10/23/2024 16:40,VIP,1
9007573,EVT00034,B604023-2-568,10/5/2024 23:27,South,1
9007574,EVT00033,B604024-1-254,12/31/2024 17:58,G2,1
9007575,EVT00015,B604024-2-751,12/15/2024 2:08,G2,1
9007576,EVT00024,B604025-1-863,1/20/2025 14:29,North,1
9007577,EVT00014,B604025-2-225,12/13/2024 16:29,G3,1
9007578,EVT00038,B604026-1-118,1/3/2025 13:58,South,1
9007579,EVT00030,B604027-1-381,1/11/2025 12:08,South,1
9007580,EVT00039,B604027-2-819,1/7/2025 7:20,VIP,1
9007581,EVT00064,B604028-1-185,11/21/2024 22:11,G3,1
9007582,EVT00038,B604029-2-482,12/29/2024 6:59,G2,1
9007583,EVT00011,B604029-3-826,11/24/2024 19:58,G1,1
9007584,EVT00070,B604029-4-621,3/23/2025 20:17,South,1
9007585,EVT00048,B604029-5-562,4/25/2025 3:43,North,1
9007586,EVT00021,B604029-6-723,12/9/2024 4:32,South,1
9007587,EVT00011,B604030-1-904,3/7/2025 20:35,G2,1
9007588,EVT00050,B604030-2-339,4/16/2025 20:33,G3,1
9007589,EVT00071,B604031-1-256,12/5/2024 5:45,South,1
9007590,EVT00075,B604031-3-104,10/12/2024 21:25,G1,1
9007591,EVT00033,B604032-1-364,2/6/2025 12:56,North,1
9007592,EVT00048,B604032-2-452,2/5/2025 6:02,Club,1
9007593,EVT00026,B604032-3-232,10/24/2024 14:39,G2,1
9007594,EVT00068,B604033-1-400,3/29/2025 20:33,G3,1
9007595,EVT00072,B604033-2-886,4/14/2025 17:31,G2,1
9007596,EVT00021,B604033-3-851,11/3/2024 4:00,North,1
9007597,EVT00062,B604034-1-300,1/21/2025 21:16,South,1
9007598,EVT00056,B604034-2-824,4/24/2025 18:17,Club,1
9007599,EVT00027,B604034-3-617,2/10/2025 2:54,North,1
9007600,EVT00018,B604036-2-353,2/24/2025 9:04,VIP,1
9007601,EVT00044,B604037-1-479,12/16/2024 8:10,G3,1
9007602,EVT00076,B604038-1-779,1/5/2025 20:05,G1,1
9007603,EVT00007,B604038-2-700,2/1/2025 3:56,North,1
9007604,EVT00071,B604039-1-633,1/30/2025 1:43,North,1
9007605,EVT00011,B604039-2-733,4/4/2025 8:30,North,1
9007606,EVT00073,B604040-1-110,4/13/2025 0:43,Club,1
9007607,EVT00013,B604041-1-745,12/3/2024 8:20,G2,1
9007608,EVT00067,B604042-1-515,4/17/2025 2:10,North,1
9007609,EVT00041,B604042-3-212,4/29/2025 17:18,VIP,1
9007610,EVT00006,B604043-1-678,1/10/2025 13:07,Club,1
9007611,EVT00043,B604043-2-370,2/20/2025 21:45,North,1
9007612,EVT00030,B604044-2-223,1/24/2025 11:04,Club,1
9007613,EVT00051,B604044-3-877,4/4/2025 3:57,South,1
9007614,EVT00070,B604045-1-361,3/2/2025 3:49,South,1
9007615,EVT00065,B604047-1-382,1/8/2025 5:25,South,1
9007616,EVT00035,B604047-2-328,2/11/2025 20:21,South,1
9007617,EVT00029,B604048-2-227,11/30/2024 6:45,VIP,1
9007618,EVT00049,B604049-1-283,11/7/2024 4:18,VIP,1
9007619,EVT00078,B604049-2-794,4/23/2025 23:06,South,1
9007620,EVT00025,B604049-3-441,12/21/2024 14:12,G3,1
9007621,EVT00060,B604049-4-827,10/12/2024 8:01,G3,1
9007622,EVT00025,B604050-1-913,3/4/2025 9:55,South,1
9007623,EVT00033,B604051-1-450,2/12/2025 17:48,Club,1
9007624,EVT00002,B604051-2-844,4/22/2025 10:23,South,1
9007625,EVT00065,B604052-1-519,12/20/2024 20:11,VIP,1
9007626,EVT00074,B604052-2-371,12/21/2024 20:41,G3,1
9007627,EVT00067,B604054-1-594,10/28/2024 0:39,VIP,1
9007628,EVT00002,B604054-2-598,12/22/2024 18:52,G1,0
9007629,EVT00071,B604055-1-183,4/23/2025 18:39,North,1
9007630,EVT00025,B604056-1-654,3/8/2025 22:48,North,1
9007631,EVT00028,B604057-1-207,11/23/2024 7:06,G2,1
9007632,EVT00069,B604058-1-990,1/9/2025 10:43,G2,1
9007633,EVT00061,B604058-2-447,2/2/2025 22:18,G3,1
9007634,EVT00058,B604059-1-371,1/9/2025 20:11,Club,1
9007635,EVT00026,B604059-2-165,2/15/2025 8:54,G2,1
9007636,EVT00003,B604059-3-510,11/29/2024 2:02,VIP,1
9007637,EVT00040,B604060-1-656,10/28/2024 2:32,G2,1
9007638,EVT00067,B604060-2-963,4/17/2025 11:53,VIP,0
9007639,EVT00076,B604061-1-486,11/18/2024 14:57,G3,1
9007640,EVT00047,B604062-1-237,11/8/2024 22:49,G3,1
9007641,EVT00022,B604063-1-443,1/18/2025 13:52,VIP,1
9007642,EVT00011,B604063-2-472,2/11/2025 19:09,Club,1
9007643,EVT00071,B604064-1-610,11/1/2024 15:54,G1,1
9007644,EVT00022,B604064-2-498,12/20/2024 15:26,G3,1
9007645,EVT00049,B604064-3-906,10/12/2024 14:48,South,1
9007646,EVT00037,B604064-4-145,3/2/2025 17:46,Club,1
9007647,EVT00066,B604064-5-443,3/10/2025 18:02,VIP,1
9007648,EVT00019,B604066-1-842,1/25/2025 10:28,G3,1
9007649,EVT00010,B604066-2-423,10/6/2024 13:23,G1,1
9007650,EVT00064,B604067-1-392,1/27/2025 7:26,South,1
9007651,EVT00043,B604067-2-457,2/10/2025 21:16,Club,1
9007652,EVT00050,B604068-1-398,4/16/2025 19:12,VIP,1
9007653,EVT00067,B604068-2-640,4/21/2025 23:37,G3,1
9007654,EVT00006,B604068-3-145,3/26/2025 2:50,G3,1
9007655,EVT00071,B604069-1-402,10/27/2024 20:32,Club,1
9007656,EVT00034,B604069-3-836,10/9/2024 10:41,North,1
9007657,EVT00039,B604070-1-773,3/7/2025 14:17,G1,1
9007658,EVT00050,B604071-1-902,2/8/2025 15:08,VIP,1
9007659,EVT00049,B604071-2-620,1/24/2025 19:54,South,1
9007660,EVT00080,B604071-3-672,11/2/2024 4:24,G1,1
9007661,EVT00010,B604072-1-786,11/3/2024 2:28,North,1
9007662,EVT00030,B604072-2-378,11/7/2024 15:57,Club,1
9007663,EVT00067,B604072-3-284,4/14/2025 12:48,North,1
9007664,EVT00015,B604073-2-734,12/22/2024 3:37,G3,1
9007665,EVT00017,B604073-3-164,2/3/2025 3:59,G3,1
