ItemId,OrdId,EvtId,TktType,Sect,Rw,Seat,Price,Barcode
7010502,605083,EVT00062,single,102,B,15,75.94,B605083-2-372
7010503,605084,EVT00002,single,,A,21,64.89,B605084-1-691
7010504,605084,EVT00079,single,101,B,16,20.2,B605084-2-888
7010505,605084,EVT00004,single,102,,8,79.02,B605084-3-877
7010506,605085,EVT00008,single,103,E,20,15.28,B605085-1-879
7010507,605085,EVT00067,vip,101,D,16,31.24,B605085-2-340
7010508,605085,EVT00054,youth,,,25,12.28,B605085-3-207
7010509,605086,EVT00058,single,GA,E,,15.08,B605086-1-994
7010510,605086,EVT00010,single,104,,16,28.14,B605086-2-351
7010511,605086,EVT00045,single,106,E,13,25.64,B605086-3-631
7010512,605087,EVT00062,single,,D,16,50.01,B605087-1-211
7010513,605087,EVT00065,single,106,,11,55.31,B605087-2-270
7010514,605088,EVT00044,season,GA,D,,24.88,B605088-1-781
7010515,605088,EVT00058,season,101,B,19,14.3,B605088-2-469
7010516,605088,EVT00046,season,104,,19,58.27,B605088-3-648
7010517,605088,EVT00007,season,,D,26,51.96,B605088-4-474
7010518,605088,EVT00025,season,102,C,26,17.56,B605088-5-532
7010519,605089,EVT00028,season,101,E,9,7.6,B605089-1-222
7010520,605089,EVT00006,season,104,B,29,18.82,B605089-2-999
7010521,605090,EVT00012,single,102,B,15,15.53,B605090-1-545
7010522,605090,EVT00049,single,102,A,8,35.41,B605090-2-768
7010523,605091,EVT00041,single,106,A,10,95.42,B605091-1-394
7010524,605092,EVT00012,single,102,A,3,19.53,B605092-1-480
7010525,605092,EVT00073,single,103,A,13,17.36,B605092-2-320
7010526,605092,EVT00017,single,106,,28,20.8,B605092-3-467
7010527,605092,EVT00066,single,106,C,4,5.86,B605092-4-376
7010528,605093,EVT00027,single,,D,20,120.08,B605093-1-943
7010529,605093,EVT00034,single,101,B,6,35.01,B605093-2-446
7010530,605093,EVT00025,single,105,,23,35.1,B605093-3-248
7010531,605094,EVT00048,single,106,C,29,18.42,B605094-1-734
7010532,605094,EVT00063,single,,D,16,41.14,B605094-2-361
7010533,605095,EVT00046,single,106,C,19,128.07,B605095-1-685
7010534,605096,EVT00057,single,104,B,26,25.23,B605096-1-554
7010535,605096,EVT00042,single,106,C,23,117.98,B605096-2-774
7010536,605096,EVT00021,comp,105,E,7,0,B605096-3-605
7010537,605097,EVT00002,single,102,,18,157.33,B605097-1-871
7010538,605097,EVT00079,youth,,C,18,92.2,B605097-2-584
7010539,605098,EVT00027,single,102,E,16,168.57,B605098-1-119
7010540,605099,EVT00068,single,101,,17,36.19,B605099-1-990
7010541,605099,EVT00019,single,,,29,67.93,B605099-2-727
7010542,605099,EVT00051,youth,106,C,13,85.15,B605099-3-650
7010543,605099,EVT00067,single,105,D,11,60.18,B605099-4-865
7010544,605100,EVT00010,single,105,,13,33.06,B605100-1-723
7010545,605100,EVT00024,single,104,B,9,97.59,B605100-2-968
7010546,605100,EVT00033,youth,GA,E,,58.64,B605100-3-632
7010547,605101,EVT00071,comp,GA,D,,48.21,B605101-1-884
7010548,605102,EVT00073,comp,,D,11,0,B605102-1-148
7010549,605102,EVT00055,single,106,A,27,44.25,B605102-2-508
7010550,605102,EVT00039,single,103,,19,11.95,B605102-3-908
7010551,605102,EVT00034,single,102,D,23,92.59,B605102-4-383
7010552,605103,EVT00074,season,GA,C,,162.99,B605103-1-296
7010553,605104,EVT00009,single,,,30,130.92,B605104-1-140
7010554,605104,EVT00025,single,105,B,8,62.26,B605104-2-732
7010555,605105,EVT00030,single,106,E,27,53.28,B605105-1-724
7010556,605106,EVT00029,single,101,D,2,47.54,B605106-1-952
7010557,605106,EVT00018,single,102,,15,38.48,B605106-2-574
7010558,605106,EVT00001,single,102,,11,43.57,B605106-3-306
7010559,605106,EVT00052,single,GA,B,,19.35,B605106-4-624
7010560,605107,EVT00060,youth,101,E,3,197.28,B605107-1-930
7010561,605108,EVT00017,vip,103,D,6,34.24,B605108-1-695
7010562,605109,EVT00055,youth,102,D,12,54.99,B605109-1-961
7010563,605109,EVT00030,single,106,E,16,76.44,B605109-2-781
7010564,605110,EVT00052,single,,B,22,61.59,B605110-1-949
7010565,605110,EVT00042,comp,104,B,14,0,B605110-2-670
7010566,605110,EVT00041,single,GA,B,,79.12,B605110-3-832
7010567,605111,EVT00076,single,106,E,21,41.33,B605111-1-386
7010568,605111,EVT00034,single,104,E,28,55.4,B605111-2-551
7010569,605111,EVT00048,single,GA,A,,36.88,B605111-3-632
7010570,605112,EVT00007,single,106,B,17,93.08,B605112-1-701
7010571,605112,EVT00045,single,104,E,8,118.31,B605112-2-822
7010572,605113,EVT00018,single,101,D,26,54.32,B605113-1-633
7010573,605113,EVT00046,vip,103,C,10,27.87,B605113-2-689
7010574,605114,EVT00069,single,104,,14,105.93,B605114-1-813
7010575,605115,EVT00067,single,105,E,21,40.45,B605115-1-854
7010576,605115,EVT00064,single,104,B,11,22.08,B605115-2-353
7010577,605115,EVT00029,single,,C,25,27.6,B605115-3-509
7010578,605116,EVT00034,single,104,B,1,146.74,B605116-1-518
7010579,605117,EVT00025,single,102,D,24,48.35,B605117-1-180
7010580,605117,EVT00049,single,106,C,15,32.93,B605117-2-817
7010581,605118,EVT00033,comp,GA,D,,0,B605118-1-453
7010582,605118,EVT00014,single,105,E,1,232.19,B605118-2-687
7010583,605119,EVT00070,youth,103,,13,76.17,B605119-1-252
7010584,605119,EVT00055,comp,106,D,6,0,B605119-2-852
7010585,605120,EVT00046,single,106,E,13,98.9,B605120-1-858
7010586,605120,EVT00021,single,104,E,11,146.09,B605120-2-521
7010587,605121,EVT00071,youth,106,D,8,20.28,B605121-1-642
7010588,605121,EVT00007,single,,D,12,54.99,B605121-2-114
7010589,605121,EVT00049,single,,B,10,97.96,B605121-3-468
7010590,605122,EVT00010,youth,GA,B,,89.96,B605122-1-776
7010591,605122,EVT00065,single,102,C,5,39.39,B605122-2-715
7010592,605123,EVT00028,single,105,E,13,111.15,B605123-1-754
7010593,605124,EVT00049,single,104,,3,70.01,B605124-1-643
7010594,605124,EVT00074,single,GA,A,,28.19,B605124-2-453
7010595,605124,EVT00040,single,GA,D,,63.45,B605124-3-306
7010596,605124,EVT00053,single,101,C,18,38.3,B605124-4-402
7010597,605125,EVT00062,single,,D,14,98.41,B605125-1-484
7010598,605126,EVT00044,single,105,E,26,160.74,B605126-1-971
7010599,605127,EVT00035,single,106,A,22,138.3,B605127-1-618
7010600,605128,EVT00020,single,GA,D,,24.07,B605128-1-365
7010601,605128,EVT00050,single,,E,1,74.99,B605128-2-459
7010602,605128,EVT00012,single,105,,12,72.7,B605128-3-627
7010603,605129,EVT00079,single,106,E,28,12.63,B605129-1-492
7010604,605129,EVT00045,season,102,C,29,11.27,B605129-2-366
7010605,605129,EVT00036,single,104,D,11,33.14,B605129-3-602
7010606,605130,EVT00023,single,GA,C,,190.42,B605130-1-464
7010607,605130,EVT00004,comp,106,A,7,0,B605130-2-630
7010608,605131,EVT00026,youth,105,D,26,24.56,B605131-1-176
7010609,605131,EVT00004,single,102,A,15,10.79,B605131-2-936
7010610,605131,EVT00077,single,106,B,10,38.71,B605131-3-790
7010611,605131,EVT00055,single,104,D,30,36.95,B605131-4-458
7010612,605132,EVT00025,single,102,C,23,11.43,B605132-1-653
7010613,605132,EVT00017,single,,E,13,26.33,B605132-2-193
7010614,605132,EVT00069,single,102,A,3,15.67,B605132-3-939
7010615,605133,EVT00062,single,106,A,30,163.98,B605133-1-386
7010616,605133,EVT00056,single,102,,21,32.22,B605133-2-456
7010617,605134,EVT00080,youth,,E,1,72.48,B605134-1-491
7010618,605134,EVT00057,single,103,D,1,46.92,B605134-2-724
7010619,605134,EVT00073,single,101,C,14,77.6,B605134-3-223
7010620,605135,EVT00033,single,104,A,5,22.4,B605135-1-865
7010621,605135,EVT00045,single,103,B,21,68.09,B605135-2-460
7010622,605135,EVT00019,single,104,,16,17.09,B605135-3-417
7010623,605136,EVT00016,single,101,,26,56.08,B605136-1-988
7010624,605136,EVT00015,single,GA,,,82.92,B605136-2-794
7010625,605137,EVT00072,single,101,A,23,159.53,B605137-1-764
7010626,605138,EVT00016,single,101,B,15,29.08,B605138-1-782
7010627,605138,EVT00001,single,102,,1,17.68,B605138-2-144
7010628,605139,EVT00025,single,104,C,15,27.98,B605139-1-555
7010629,605139,EVT00019,youth,101,D,15,64.39,B605139-2-594
7010630,605139,EVT00019,single,102,D,1,15.47,B605139-3-465
7010631,605139,EVT00071,single,102,E,3,61.89,B605139-4-518
7010632,605140,EVT00072,vip,,,9,29.73,B605140-1-154
7010633,605140,EVT00060,vip,102,D,2,55.95,B605140-2-914
7010634,605141,EVT00046,single,104,B,2,216.17,B605141-1-987
7010635,605142,EVT00025,comp,,C,15,0,B605142-1-787
7010636,605142,EVT00073,single,103,D,10,188.57,B605142-2-184
7010637,605143,EVT00014,single,102,B,23,42.51,B605143-1-666
7010638,605143,EVT00053,single,104,D,17,105.28,B605143-2-708
7010639,605144,EVT00080,youth,102,C,19,119.43,B605144-1-743
7010640,605144,EVT00052,single,101,E,6,25.78,B605144-2-715
7010641,605145,EVT00067,youth,,B,10,123.46,B605145-1-759
7010642,605146,EVT00050,single,102,E,29,127.45,B605146-1-634
7010643,605147,EVT00074,single,106,E,4,233.19,B605147-1-261
7010644,605148,EVT00066,single,104,E,19,57.75,B605148-1-203
7010645,605148,EVT00048,single,106,C,1,66.17,B605148-2-161
7010646,605148,EVT00066,single,GA,C,,89.31,B605148-3-882
7010647,605148,EVT00029,single,104,B,10,23.53,B605148-4-313
7010648,605149,EVT00027,single,106,B,30,90.39,B605149-1-502
7010649,605150,EVT00030,single,GA,,,197.41,B605150-1-481
7010650,605151,EVT00010,single,105,C,5,117.14,B605151-1-109
7010651,605151,EVT00022,single,102,D,28,106,B605151-2-129
7010652,605152,EVT00002,single,105,D,15,77.19,B605152-1-732
7010653,605152,EVT00055,single,106,C,25,98.5,B605152-2-756
7010654,605152,EVT00049,single,104,D,27,41.05,B605152-3-143
7010655,605153,EVT00009,season,,B,22,116.26,B605153-1-901
7010656,605153,EVT00022,single,,,15,107.69,B605153-2-518
7010657,605154,EVT00021,single,103,,21,59.31,B605154-1-199
7010658,605154,EVT00055,single,106,D,27,100.74,B605154-2-106
7010659,605155,EVT00025,single,103,,3,41.17,B605155-1-520
7010660,605155,EVT00064,single,103,C,30,25.24,B605155-2-476
7010661,605155,EVT00022,single,101,E,11,34.78,B605155-3-117
7010662,605156,EVT00024,single,103,,4,99.04,B605156-1-637
7010663,605157,EVT00034,single,106,D,20,71.79,B605157-1-968
7010664,605158,EVT00058,single,104,A,30,17.59,B605158-1-902
7010665,605159,EVT00040,single,102,A,3,58.09,B605159-1-228
7010666,605159,EVT00061,single,105,,2,90.27,B605159-2-259
7010667,605159,EVT00067,vip,102,A,16,33.6,B605159-3-501
7010668,605160,EVT00038,single,102,B,24,19.55,B605160-1-998
7010669,605160,EVT00051,single,101,E,10,54.49,B605160-2-550
7010670,605161,EVT00069,youth,104,C,30,142.17,B605161-1-351
7010671,605162,EVT00029,youth,106,B,15,68.16,B605162-1-978
7010672,605162,EVT00063,single,101,,14,174.24,B605162-2-433
7010673,605163,EVT00012,single,102,E,13,177.75,B605163-1-349
7010674,605163,EVT00055,single,106,,13,56.56,B605163-2-434
7010675,605164,EVT00045,single,105,B,10,138.88,B605164-1-199
7010676,605165,EVT00009,single,103,B,14,43.96,B605165-1-432
7010677,605165,EVT00007,single,104,B,12,86.26,B605165-2-466
7010678,605166,EVT00065,youth,106,E,20,16.64,B605166-1-318
7010679,605166,EVT00038,single,,,6,21.23,B605166-2-967
7010680,605167,EVT00019,single,105,A,15,20.45,B605167-1-148
7010681,605167,EVT00073,single,,A,10,58.88,B605167-2-295
7010682,605167,EVT00013,single,101,,30,67.44,B605167-3-987
7010683,605168,EVT00046,single,103,B,19,71.09,B605168-1-103
7010684,605168,EVT00046,single,101,B,16,166.04,B605168-2-290
7010685,605169,EVT00022,single,GA,,,54.31,B605169-1-605
7010686,605169,EVT00080,single,102,A,26,24.9,B605169-2-746
7010687,605170,EVT00047,single,,C,22,173.43,B605170-1-917
7010688,605171,EVT00049,single,GA,B,,9.65,B605171-1-820
7010689,605171,EVT00059,youth,101,A,1,16.99,B605171-2-697
7010690,605171,EVT00007,single,102,C,17,16.16,B605171-3-356
7010691,605171,EVT00063,single,106,C,12,10.27,B605171-4-972
7010692,605172,EVT00019,single,104,B,3,40.8,B605172-1-260
7010693,605173,EVT00058,single,102,B,5,152.45,B605173-1-864
7010694,605173,EVT00020,single,106,E,30,77.65,B605173-2-408
7010695,605174,EVT00048,single,104,E,6,244.51,B605174-1-398
7010696,605175,EVT00061,single,105,,12,49.31,B605175-1-247
7010697,605175,EVT00072,single,105,D,18,111.4,B605175-2-157
7010698,605175,EVT00038,single,103,D,20,46.71,B605175-3-673
7010699,605176,EVT00011,season,104,E,17,7.14,B605176-1-333
7010700,605176,EVT00026,season,,A,2,12.12,B605176-2-558
7010701,605177,EVT00063,single,104,C,4,67.73,B605177-1-427
7010702,605177,EVT00066,single,GA,B,,70.96,B605177-2-706
7010703,605178,EVT00031,single,102,B,28,96.66,B605178-1-970
7010704,605179,EVT00017,vip,101,D,12,22.24,B605179-1-271
7010705,605179,EVT00055,single,,E,1,24.91,B605179-2-916
7010706,605180,EVT00006,single,102,D,20,119.07,B605180-1-937
7010707,605181,EVT00043,single,105,E,3,46.38,B605181-1-982
7010708,605182,EVT00004,single,102,D,5,173.6,B605182-1-945
7010709,605183,EVT00023,single,102,B,17,66,B605183-1-975
7010710,605183,EVT00038,single,GA,A,,55.19,B605183-2-478
7010711,605183,EVT00043,single,105,E,2,46,B605183-3-543
7010712,605184,EVT00015,single,,C,2,36.36,B605184-1-696
7010713,605184,EVT00069,vip,104,,4,20.64,B605184-2-861
7010714,605184,EVT00005,single,101,E,23,32.34,B605184-3-360
7010715,605185,EVT00060,single,102,C,15,85.39,B605185-1-847
7010716,605185,EVT00003,single,101,,14,111.83,B605185-2-999
7010717,605186,EVT00006,single,105,E,10,29.14,B605186-1-205
7010718,605187,EVT00010,single,105,E,19,59.61,B605187-1-972
7010719,605187,EVT00039,single,GA,B,,101.73,B605187-2-748
7010720,605188,EVT00063,single,,D,13,29.24,B605188-1-733
7010721,605188,EVT00036,single,105,E,5,35.64,B605188-2-521
7010722,605188,EVT00069,youth,104,C,28,60.2,B605188-3-228
7010723,605188,EVT00017,youth,104,D,4,79.81,B605188-4-624
7010724,605189,EVT00009,single,105,A,26,221.84,B605189-1-852
7010725,605189,EVT00047,comp,102,,25,0,B605189-2-191
7010726,605190,EVT00027,single,106,B,28,14.57,B605190-1-666
7010727,605190,EVT00032,single,102,C,15,28.34,B605190-2-304
7010728,605190,EVT00076,single,103,E,5,32.54,B605190-3-916
7010729,605190,EVT00047,youth,106,C,28,38.03,B605190-4-619
7010730,605191,EVT00002,single,101,,16,56.63,B605191-1-358
7010731,605191,EVT00024,single,102,C,2,56.69,B605191-2-956
7010732,605191,EVT00070,single,102,,11,22.16,B605191-3-896
7010733,605191,EVT00052,single,103,A,15,24.45,B605191-4-213
7010734,605192,EVT00033,single,GA,C,,47.55,B605192-1-699
7010735,605193,EVT00063,single,101,,10,131.01,B605193-1-150
7010736,605194,EVT00039,single,106,A,20,14.05,B605194-1-893
7010737,605194,EVT00048,season,103,A,16,66.06,B605194-2-753
7010738,605194,EVT00009,vip,106,A,7,39.37,B605194-3-478
7010739,605195,EVT00006,single,103,B,9,22.86,B605195-1-242
7010740,605196,EVT00013,single,105,C,7,224.13,B605196-1-394
7010741,605197,EVT00037,single,105,A,2,246.17,B605197-1-277
7010742,605198,EVT00045,single,101,A,8,48.21,B605198-1-786
7010743,605198,EVT00042,single,106,A,28,55.1,B605198-2-836
7010744,605199,EVT00071,single,101,A,10,205.65,B605199-1-124
7010745,605200,EVT00039,single,,C,1,103.64,B605200-1-659
7010746,605200,EVT00045,vip,103,A,28,140.81,B605200-2-336
7010747,605201,EVT00016,single,GA,D,,200.47,B605201-1-624
7010748,605201,EVT00028,comp,105,E,26,0,B605201-2-598
7010749,605202,EVT00015,single,104,E,11,36.42,B605202-1-130
7010750,605202,EVT00070,single,102,E,2,22.21,B605202-2-940
7010751,605203,EVT00063,single,104,D,15,97.39,B605203-1-872
7010752,605204,EVT00034,single,,B,28,46.41,B605204-1-652
7010753,605204,EVT00003,single,GA,B,,64.74,B605204-2-413
7010754,605204,EVT00060,single,104,A,11,75.85,B605204-3-281
7010755,605205,EVT00031,single,106,D,15,93.25,B605205-1-661
7010756,605205,EVT00055,single,,,12,42.81,B605205-2-129
7010757,605205,EVT00075,single,103,C,28,58.94,B605205-3-529
7010758,605206,EVT00002,single,105,B,2,203.63,B605206-1-166
7010759,605206,EVT00025,single,102,A,25,33.06,B605206-2-543
7010760,605207,EVT00063,comp,101,C,2,50.96,B605207-1-163
7010761,605208,EVT00055,single,102,A,23,21.5,B605208-1-718
7010762,605208,EVT00003,vip,103,E,5,40.6,B605208-2-522
7010763,605208,EVT00027,single,105,,1,22.59,B605208-3-776
7010764,605209,EVT00025,single,105,C,24,167.35,B605209-1-833
7010765,605210,EVT00004,single,102,C,18,45.13,B605210-1-605
7010766,605210,EVT00026,single,105,A,18,20.33,B605210-2-902
7010767,605210,EVT00011,single,,A,15,69.48,B605210-3-623
7010768,605210,EVT00044,single,,B,10,69.82,B605210-4-834
7010769,605211,EVT00048,single,106,A,15,77.87,B605211-1-521
7010770,605211,EVT00056,single,101,B,8,98.65,B605211-2-777
7010771,605212,EVT00046,single,102,A,10,63.95,B605212-1-340
7010772,605212,EVT00064,comp,101,A,21,0,B605212-2-143
7010773,605213,EVT00055,single,102,E,3,228.04,B605213-1-193
7010774,605214,EVT00038,comp,102,,8,0,B605214-1-726
7010775,605214,EVT00040,youth,,D,18,89.04,B605214-2-291
7010776,605215,EVT00019,youth,104,,21,24.86,B605215-1-233
7010777,605215,EVT00046,single,105,E,5,35.39,B605215-2-617
7010778,605215,EVT00027,single,101,B,24,44.97,B605215-3-768
7010779,605216,EVT00006,single,104,E,29,43.76,B605216-1-525
7010780,605216,EVT00047,youth,,,6,44.88,B605216-2-403
7010781,605216,EVT00072,single,101,B,21,61.75,B605216-3-964
7010782,605216,EVT00029,single,GA,B,,55.22,B605216-4-365
7010783,605217,EVT00003,single,103,E,19,63.31,B605217-1-481
7010784,605217,EVT00058,single,GA,C,,63.32,B605217-2-263
7010785,605218,EVT00033,single,101,C,30,53.91,B605218-1-552
7010786,605218,EVT00056,single,105,D,28,69.94,B605218-2-397
7010787,605219,EVT00027,single,106,,14,137.09,B605219-1-946
7010788,605220,EVT00076,single,101,,27,58.1,B605220-1-404
7010789,605220,EVT00024,single,,C,5,11.85,B605220-2-511
7010790,605220,EVT00053,single,104,E,12,13.44,B605220-3-848
7010791,605221,EVT00034,single,,B,9,173.08,B605221-1-848
7010792,605222,EVT00044,single,GA,B,,158.42,B605222-1-242
7010793,605223,EVT00023,single,102,E,9,12.47,B605223-1-180
7010794,605223,EVT00012,single,105,D,16,20.69,B605223-2-435
7010795,605223,EVT00072,single,GA,C,,25.06,B605223-3-652
7010796,605224,EVT00073,single,105,E,2,119.57,B605224-1-203
7010797,605224,EVT00076,single,GA,D,,72.43,B605224-2-819
7010798,605225,EVT00003,season,GA,D,,53.95,B605225-1-439
7010799,605225,EVT00042,season,,,4,37.93,B605225-2-849
7010800,605225,EVT00002,season,,E,24,55.92,B605225-3-801
7010801,605225,EVT00038,season,,E,28,34.13,B605225-4-410
7010802,605225,EVT00061,season,101,A,21,15.52,B605225-5-346
7010803,605226,EVT00009,single,,E,8,7,B605226-1-167
7010804,605226,EVT00012,season,101,,3,26.6,B605226-2-932
7010805,605226,EVT00059,season,105,E,6,18.36,B605226-3-750
7010806,605226,EVT00059,season,103,B,1,21.13,B605226-4-527
7010807,605226,EVT00064,single,101,B,20,25.98,B605226-5-734
7010808,605226,EVT00035,single,106,C,16,25.43,B605226-6-428
7010809,605227,EVT00073,season,106,C,29,107.78,B605227-1-797
7010810,605227,EVT00018,vip,104,A,16,54.77,B605227-2-937
7010811,605227,EVT00018,season,106,B,5,60.35,B605227-3-460
7010812,605228,EVT00026,single,105,C,15,232.09,B605228-1-858
7010813,605229,EVT00050,single,106,B,13,99.7,B605229-1-934
7010814,605230,EVT00070,single,102,E,23,47.7,B605230-1-242
7010815,605230,EVT00018,single,103,D,24,34.2,B605230-2-534
7010816,605231,EVT00012,single,106,D,23,51.89,B605231-1-686
7010817,605231,EVT00008,youth,103,D,27,45.9,B605231-2-623
7010818,605231,EVT00028,single,101,,8,46.16,B605231-3-773
7010819,605232,EVT00049,youth,103,,7,138.45,B605232-1-717
7010820,605232,EVT00034,youth,103,B,10,57.71,B605232-2-911
7010821,605233,EVT00064,single,101,,9,3.47,B605233-1-919
7010822,605233,EVT00071,single,102,D,23,12.73,B605233-2-374
7010823,605234,EVT00055,single,GA,D,,87.32,B605234-1-490
7010824,605234,EVT00051,single,GA,A,,137.02,B605234-2-195
7010825,605235,EVT00040,single,106,B,12,24.64,B605235-1-119
7010826,605235,EVT00013,single,101,A,7,39.67,B605235-2-398
7010827,605236,EVT00051,single,101,C,15,153.86,B605236-1-821
7010828,605237,EVT00059,single,104,C,30,135.27,B605237-1-190
7010829,605237,EVT00073,single,103,A,12,39.66,B605237-2-928
7010830,605238,EVT00010,single,106,B,1,197.79,B605238-1-325
7010831,605239,EVT00080,single,104,,14,227.93,B605239-1-211
7010832,605240,EVT00053,single,106,,17,16.59,B605240-1-355
